PARTY_ID,ymon,Asset_Total_Bal,Ttl_asset,Ttl_asset_mavg6,Ttl_eqty_mavg6,Ttl_eqty_trnd_3_6,acct_M_sum,acct_bal_r,bkse_M_sum,bond_M_sum,chrem_M_sum,fix_bal_r,fund_M_sum,gini,gold_M_sum,insure_M_sum,liq_r,max_prod_type,pcntcm_acct_bal_mavg6,pcntcm_bondttl_bal_mavg6,pcntcm_chrem_bal_mavg6,pcntcm_dpsit_bal_mavg6,pcntcm_fund_bal_mavg6,pcntcm_gold_bal_mavg6,pcntcm_insure_bal_mavg6,pcntcm_trdpty_bal_mavg6,risktk_r,trans_bal_r,ttl_F_mavg6,ttl_F_trnd_3_6,ttl_M_mavg6,ttl_M_trnd_3_6
 15800000197575,201704.0,588294.5,588294.5,893112.28833,893112.28833,0.9317449226,0.0,0.0,0.0,580002.0,0.0,1.0,0.0,0.9721991148,0.0,,0.0140992309,Chrem_oth_bal,0.0053509005,0.0,0.9946490995,0.0,0.0,0.0,0.0,0.0,0.0,0.0140992309,0.3333333333,2.0,96666.666667,2.0
 20000000016274,201704.0,100471.12,108831.73,87681.928333,83755.515,1.1456104512,0.0,8.95597e-05,0.0,36005.0,0.0,0.9999104403,0.0,0.4157583938,0.0,,0.4026729393,Insure_Invest_bal,0.0584501504,0.0,0.1763466855,0.7471414877,0.0180616765,0.0,0.0,0.0,0.000149925,0.4026368761,8.1666666667,0.693877551,33294.941667,0.9004159541
 20000000020701,201704.0,328558.89,327648.98,1259077.7783,1258086.4167,0.8232146957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5471208827,0.0,,0.6588043058,Curr_Dpsit_Bal,0.2713802053,0.0,0.7286197947,0.0,0.0,0.0,0.0,0.0,0.0,0.6588043058,0.3333333333,0.0,183333.33333,0.0
 20000000022451,201704.0,92883.72,44343.2,33858.856667,33758.856667,1.0231619219,0.0,0.279627316,0.0,0.0,0.0,0.720372684,0.0,0.3665061968,0.0,,1.0,Curr_Dpsit_Bal,0.9157391981,0.0,0.0,0.0,0.0842608019,0.0,0.0,0.0,1.0,0.720372684,0.3333333333,0.0,2500.0,0.0
 20000000023410,201704.0,2752652.41,2758798.04,2608172.52,2601058.6133,1.0447748259,0.0,0.0580536359,0.0,0.0,0.0,0.9419463641,0.0,0.8256717561,0.0,,0.0359580996,Chrem_oth_bal,0.035835904,0.0,0.9066821183,0.0,6.53683e-05,0.0,0.0,0.0574166095,0.0600888824,0.0338706012,2.6666666667,0.625,391856.45833,0.0901690723
 20000000023771,201704.0,1255250.64,1255632.64,1092766.1833,1088262.4567,1.0825047972,0.0,0.0197560784,0.0,0.0,0.0,0.9802439216,0.0,0.6883774695,0.0,,0.1710362066,Chrem_oth_bal,0.0922190363,0.0,0.850744531,0.0,0.0570364327,0.0,0.0,0.0,0.0237355071,0.1676572019,1.8333333333,1.2727272727,225833.33333,1.1143911439
 20000000037703,201704.0,12960747.59,12960112.2,13214624.8,13213115.13,0.9819924559,0.0,0.1224119409,0.0,0.0,0.0,0.8775880591,0.0,0.7643579123,0.0,,0.0035890085,Chrem_oth_bal,0.0036591735,0.0,0.9815716934,0.0,0.0022902905,0.0085505492,0.0039282933,0.0,0.1227987164,0.003149671,3.1666666667,1.0526315789,1798333.3333,0.2075996293
 20000000039154,201704.0,836908.91,821727.39,775346.85167,736545.64667,1.0930774039,0.0,0.1841318269,0.0,40001.0,0.0,0.8158681731,0.0,0.4726884655,0.0,,0.0485181519,Chrem_oth_bal,0.0364151534,0.0,0.7859863446,0.0,0.0423582984,0.0,0.0,0.1352402036,0.1917209903,0.039584416,4.0,0.5,217533.33333,0.4290530187
 20000000047706,201704.0,985787.28,987910.96,944327.54167,940310.17833,1.0427666983,0.0,0.0280526175,0.0,300006.0,0.0,0.9719473825,0.0,0.7800624625,0.0,,0.0369305721,Chrem_oth_bal,0.1768689898,0.0,0.8216114034,0.0,0.0015196068,0.0,0.0,0.0,0.0290970435,0.0358945729,2.6666666667,1.0,153333.33333,1.152173913
 20000000049229,201704.0,1539935.98,1599935.98,1472814.7867,1471547.8767,1.0611139953,0.0,0.0093081662,0.0,2790004.0,0.0,0.9906918338,0.0,0.7228106629,0.0,,0.0473447634,Chrem_oth_bal,0.0337460523,0.0,0.8698323855,0.0860771632,1.3591131e-08,0.0,0.0005756637,0.0097687217,0.0097662427,0.0469040705,3.1666666667,0.9473684211,1552252.95,1.1853738142
 20000000050937,201704.0,754114.66,501860.33,498662.57333,492795.87,1.000902747,0.0,0.7175006656,0.0,29002.0,0.0,0.2824993344,0.0,0.3133051455,0.0,,0.9289232449,Fund_Stock_Bal,0.88920631,0.0,0.1097574266,0.0,0.0010362634,0.0,0.0,0.0,0.9727769985,0.2624201984,0.8333333333,0.8,31038.381667,0.3114423545
 20000000058225,201704.0,318228.03,376198.64,371566.27167,370311.70833,1.0327315828,0.0,0.217908807,0.0,0.0,0.0,0.782091193,0.0,0.3663365485,0.0,,0.0554009493,Chrem_oth_bal,0.0739186368,0.0,0.7361109982,0.1816312264,2.90055e-05,0.0,0.0,0.0083101331,0.2277781125,0.0433285945,5.6666666667,0.5882352941,118648.66667,0.4384794323
 20000000060909,201704.0,2115590.1,2125707.39,2222490.3167,2171194.2583,0.9813357319,0.0,0.0146320007,0.0,0.0,0.0,0.9853679993,0.0,0.8859873367,0.0,,0.0280587059,Chrem_oth_bal,0.0624367662,0.0,0.9234549107,0.0,1.8008522e-06,0.0,0.0141065222,0.0,0.0150480515,0.0276481509,1.6666666667,0.8,333333.33333,0.6
 20000000062783,201704.0,1603032.08,1603329.0,1671482.1817,1666073.2067,1.0257095546,0.0,0.0260784488,0.0,5001.0,0.0,0.9739215512,0.0,0.6053519612,0.0,,0.8078435065,Chrem_ltkx_bal,0.1057737205,0.0,0.8005850691,0.0,0.0936412104,0.0,0.0,0.0,0.1223055255,0.786776201,3.8333333333,0.8695652174,365500.0,0.9667122663
 20000000067355,201704.0,1501797.67,1501797.67,1476511.4833,1476511.4833,1.0103060582,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5372587875,0.0,,0.3341313414,Chrem_oth_bal,0.2018344346,0.0,0.7981655654,0.0,0.0,0.0,0.0,0.0,0.0,0.3341313414,0.8333333333,1.2,408333.33333,1.1836734694
 20000000072308,201704.0,1632370.89,1632370.89,1579239.3067,1579239.3067,1.0263885023,0.0,0.1230129998,0.0,0.0,0.0,0.8769870002,0.0,0.7509244872,0.0,,0.9835767779,Chrem_ltkx_bal,0.2054149556,0.0,0.7945850444,0.0,0.0,0.0,0.0,0.0,0.8951871887,0.8625840479,1.1666666667,1.1428571429,266666.66667,0.125
 20000000074182,201704.0,2816474.29,1114334.97,852167.96667,771742.24667,0.9100292656,0.0,0.4647360162,0.0,0.0,0.0,0.5352639838,0.0,0.1829364988,151073.93,,0.5129517954,Trdpty_Presv_Mgmt_Acct_Bal,0.2700378831,0.0,0.606468489,0.0,0.0892519253,0.0,0.0342417026,0.0,0.640630482,0.2745646215,5.6666666667,1.0588235294,508628.08333,0.4763931012
 20000000076313,201704.0,71640.72,77759.3,77551.48,46000.698333,0.5790501224,0.0,0.0078778708,0.0,0.0,0.0,0.9921221292,0.0,0.3939024996,0.0,,1.0,Curr_Dpsit_Bal,0.9470159493,0.0,0.0,0.0,0.0529840507,0.0,0.0,0.0,1.0,0.9921221292,2.0,0.6666666667,53027.801667,0.2587750118
 20000000096261,201704.0,40001.1,95060.27,116103.31167,55871.72,0.7902244642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2782804005,0.0,,0.2489873553,Time_Dpsit_Bal,0.9970289084,0.0,0.0,0.0029710916,0.0,0.0,0.0,0.0,0.0,0.2489873553,0.3333333333,0.0,415.33333333,0.0
 20000000096704,201704.0,95962.05,117840.11,227772.30667,198879.99667,1.397335787,0.0,0.6679571517,0.0,50001.0,0.0,0.3320428483,0.0,0.2547704881,0.0,,0.0896654918,Fund_Stock_Bal,0.2292828458,0.0,0.5923628814,0.0976200091,0.0133782718,0.0,0.0376742793,0.0296817127,0.6884543554,0.0297727853,1.1666666667,2.0,96666.666667,2.0
 20000000103552,201704.0,2446794.26,2503596.61,854797.12167,766049.19667,1.4376555293,0.0,0.217123168,0.0,1899006.0,0.0,0.782876832,0.0,0.5506815594,0.0,,0.0105693339,Chrem_oth_bal,0.1257781062,0.0,0.5378586994,0.0,0.0675671176,0.0,0.1939312611,0.0748648157,0.2189347406,0.0082744866,6.0,0.9444444444,418456.71333,1.7182954503
 20000000106319,201704.0,2122762.21,2125883.68,2066599.2783,2063795.3367,1.0185281486,0.0,0.313070337,52008.0,750002.0,0.0,0.686929663,0.0,0.3218620053,0.0,,0.0159714156,Chrem_oth_bal,0.1144252011,0.0,0.7221921935,0.1012095162,6.9825e-05,0.0554643605,0.0026543163,0.0039845874,0.3165432082,0.0109712392,9.5,0.8070175439,511401.0,0.531872249
 20000000109592,201704.0,529015.76,536605.31,508831.26167,505038.69333,1.0482707701,0.0,0.2450376715,0.0,10001.0,0.0,0.7549623285,0.0,0.4725098975,0.0,,0.1155319864,Chrem_oth_bal,0.192194353,0.0,0.7624568672,0.0083399074,0.0091084554,0.0,0.0,0.0279004171,0.2684527359,0.0872222975,1.6666666667,1.6,111666.66667,1.4029850746
 20000000124263,201704.0,2496486.34,2512516.35,2449842.315,2441272.3183,1.0327862775,0.0,0.8884494637,0.0,510003.0,0.0,0.1115505363,0.0,0.7630960276,0.0,,0.1022836145,Fund_Bond_Bal,0.0241267955,0.0,0.9670809739,0.0,0.0,0.0,0.0,0.0087922306,0.8987034836,0.0114097921,2.5,1.0666666667,1050000.0,0.4317460317
 20000000127972,201704.0,2314664.72,2367297.03,4218321.2667,4086518.6267,0.7933698965,0.0,0.0860692546,0.0,195004.0,0.0,0.9139307454,0.0,0.5792170545,0.0,,0.0225070203,Chrem_oth_bal,0.0421931168,0.0,0.9303995571,0.0,1.0126959e-06,0.021150708,0.0,0.0062556053,0.0878768693,0.0205698578,9.6666666667,1.0,1672334.8,1.1253465913
 20000000131588,201704.0,2997555.29,2997555.29,1584066.405,1582395.8517,1.8877529477,0.0,2.6355489e-06,0.0,0.0,0.0,0.9999973645,0.0,0.9687730943,0.0,,1.0,Chrem_ltkx_bal,0.072393153,0.0,0.9276018588,0.0,4.9882166e-06,0.0,0.0,0.0,1.0,0.9999973645,2.0,2.0,493333.33333,2.0
 20000000133269,201704.0,75202.06,77673.36,115206.85833,110415.92833,0.7812068238,0.0,0.0112271008,0.0,0.0,0.0,0.9887728992,0.0,0.4603785579,0.0,,0.5219038627,Curr_Dpsit_Bal,0.871669074,0.0,0.0,4.3472e-05,0.1282874541,0.0,0.0,0.0,0.0231986173,0.5160443954,0.3333333333,1.0,6333.3333333,1.0526315789
 20000000158624,201704.0,211764.63,211764.63,189986.65167,172449.595,1.0457275356,0.0,0.6982213704,3004.0,0.0,0.0,0.3017786296,0.0,0.3376429366,0.0,,1.0,Fund_Stock_Bal,0.9980953994,0.0,0.0,0.0,0.0019046006,0.0,0.0,0.0,1.0,0.3017786296,5.5,0.9696969697,58100.0,0.7974756168
 20000000160968,201704.0,2231965.86,2335963.06,2298805.0883,2294947.6483,1.0253986585,0.0,0.1340629842,0.0,80001.0,0.0,0.8659370158,0.0,0.242233414,0.0,,0.0641970389,Chrem_oth_bal,0.0716304951,0.0,0.4256627256,0.4902799967,0.0,0.0020031187,0.0058870657,0.0045365982,0.1419543082,0.0555905923,3.1666666667,0.8421052632,215832.33333,0.6032460382
 20000000161305,201704.0,1520835.12,1554835.12,1516569.9933,1516569.9933,1.0207560812,0.0,0.6812013675,0.0,0.0,0.0,0.3187986325,0.0,0.5097458601,0.0,,0.1446082347,Fund_Mix_Bal,0.0518291755,0.0,0.8034318938,0.1447344622,0.0,0.0,4.468482e-06,0.0,0.71412309,0.0461009075,0.8333333333,1.2,316666.66667,1.3684210526
 20000000165004,201704.0,300006.88,300006.88,654438.89667,652406.705,0.7425726615,0.0,0.0054938073,0.0,0.0,0.0,0.9945061927,0.0,0.9872110454,0.0,,0.0009320995,Chrem_oth_bal,0.0089142484,0.0,0.9900630149,0.0,0.0010227367,0.0,0.0,0.0,0.0054989047,0.0009269787,1.0,2.0,83500.0,2.0
 20000000170734,201704.0,7861247.0,1271247.0,1653866.5483,1651218.5433,1.0060109306,0.0,0.071934669,0.0,80002.0,0.0,0.928065331,750001.0,0.631751115,0.0,,0.151032131,Vouch_Tbond_Bal,0.0360878455,0.0,0.2804783292,0.0,0.017034186,0.6663996393,0.0,0.0,0.0836612765,0.1401676846,1.8333333333,1.2727272727,218333.33333,1.6946564885
 20000000186502,201704.0,283647.33,293806.18,467360.91833,465269.67667,1.3276779847,0.0,0.6757585184,0.0,0.0,0.0,0.3242414816,0.0,0.5233332554,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.2213807214,0.0,0.0,0.0,0.7786192786,0.0,0.0,0.0,1.0,0.3242414816,1.0,1.3333333333,261666.66667,0.6369426752
 20000000193102,201704.0,225680.66,225680.66,203143.75,203143.75,0.9668133362,0.0,0.0109882256,0.0,0.0,0.0,0.9890117744,0.0,0.9782650311,0.0,,1.0,Curr_Dpsit_Bal,0.9811317273,0.0,0.0,0.0,0.0188682727,0.0,0.0,0.0,1.0,0.9890117744,0.8333333333,0.0,36666.666667,0.0
 20000000196361,201704.0,40745.06,40745.06,52797.823333,52797.823333,0.8033038231,0.0,0.0156418962,0.0,0.0,0.0,0.9843581038,0.0,0.4962525767,0.0,,0.4228743437,Time_Dpsit_Bal,0.8776956209,0.0,0.0,0.0,0.1223043791,0.0,0.0,0.0,0.0267959888,0.4162597871,2.0,0.5,517000.0,0.2024500322
 20000000201641,201704.0,651463.76,651463.76,601060.625,601060.625,1.073409403,0.0,0.0003510249,0.0,0.0,0.0,0.9996489751,0.0,0.3942026264,0.0,,0.0018965195,Time_Dpsit_Bal,0.5226851202,0.0,0.0,0.4769346963,0.0003801835,0.0,0.0,0.0,0.0003516917,0.0018958537,0.1666666667,0.0,16666.666667,0.0
 20000000231114,201704.0,142552.01,142552.01,129503.935,129263.935,1.0508486893,0.0,0.9893902138,140001.0,0.0,0.0,0.0106097862,0.0,0.9646625606,0.0,,1.0,Fund_Bond_Bal,0.2345474894,0.0,0.755211419,0.0,0.0102410916,0.0,0.0,0.0,1.0,0.0106097862,0.1666666667,2.0,23333.333333,2.0
 20000000248790,201704.0,205837.39,205837.39,192696.03667,192696.03667,1.0512376911,0.0,2.56513e-05,0.0,0.0,0.0,0.9999743487,0.0,0.864785373,0.0,,0.0728994616,Time_Dpsit_Bal,0.9999725993,0.0,0.0,0.0,2.74007e-05,0.0,0.0,0.0,2.76683e-05,0.0728975916,0.3333333333,0.0,333.33333333,0.0
 20000000331063,201704.0,42121.96,42121.96,70261.06,70261.06,0.422575511,0.0,0.8950269646,0.0,0.0,0.0,0.1049730354,0.0,0.8120926055,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.4552455988,0.0,0.0,0.0,0.5447544012,0.0,0.0,0.0,1.0,0.1049730354,1.6666666667,1.0,60600.0,1.3850385039
 20000000359728,201704.0,1893139.21,1893139.21,1868489.3,1868445.99,1.067683223,0.0,0.0205180097,0.0,0.0,0.0,0.9794819903,0.0,0.9597620435,0.0,,1.0,Curr_Dpsit_Bal,0.9207727184,0.0,0.0,0.0,0.0792272816,0.0,0.0,0.0,1.0,0.9794819903,0.1666666667,2.0,3333.3333333,2.0
 20000000369051,201704.0,984189.62,984189.62,907077.7,902108.11833,1.0801151069,0.0,1.43381e-05,0.0,0.0,0.0,0.9999856619,0.0,0.4031225254,0.0,,0.4919089085,Insure_Invest_bal,0.1224103273,0.0,0.3233167519,0.5542572889,1.56319e-05,0.0,0.0,0.0,2.82192e-05,0.4919018554,0.3333333333,0.0,58333.333333,0.0
 20000000373241,201704.0,2622902.35,2388443.83,2250930.9183,2232351.8683,0.9970753364,0.0,0.1099182334,0.0,0.0,0.0,0.8900817666,0.0,0.6498834584,0.0,,0.1015049697,Chrem_oth_bal,0.1110914974,0.0,0.8660522388,0.0,0.0228562639,0.0,0.0,0.0,0.1208354403,0.0903477228,3.1666666667,0.3157894737,2278500.0,0.0346719333
 20000000380133,201704.0,236174.21,436174.21,392934.77667,392934.77667,1.1977811619,0.0,0.018787562,0.0,30001.0,0.0,0.981212438,0.0,0.4436407164,0.0,,0.042010324,Insure_Invest_bal,0.0578826,0.0,0.3658708349,0.576246565,0.0,0.0,0.0,0.0,0.0195953009,0.0412210525,1.1666666667,0.5714285714,47833.333333,0.3484320557
 20000000397740,201704.0,848169.5,1778169.5,1396963.12,1396963.12,1.2475770775,0.0,0.250024483,0.0,0.0,0.0,0.749975517,0.0,0.3061804104,0.0,,0.0476787436,Insure_prot_bal,0.0391205153,0.0,0.0,0.960319418,0.0005600667,0.0,0.0,0.0,0.2592963744,0.0357578903,0.6666666667,1.5,148333.33333,1.5505617978
 20000000468185,201704.0,576841.33,578741.38,422846.22,420308.86167,1.3413430965,0.0,0.7135754841,80001.0,0.0,0.0,0.2864245159,0.0,0.3301324957,0.0,,1.0,Fund_Mix_Bal,0.1189093721,0.0,0.8809476354,0.0,0.0001429925,0.0,0.0,0.0,1.0,0.2864245159,1.3333333333,1.75,80000.0,1.7916666667
 20000000532837,201704.0,1480596.7,1080596.7,1069841.415,1069841.415,0.9998095465,0.0,0.2089993242,0.0,0.0,0.0,0.7910006758,0.0,0.4744441846,0.0,,0.0640567953,Time_Dpsit_Bal,0.8864165306,0.0,0.0,0.1135834694,0.0,0.0,0.0,0.0,0.2201543163,0.0506689684,0.1666666667,0.0,33333.333333,0.0
 20000000562733,201704.0,663968.28,663968.28,662106.355,662106.355,1.0026916748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5070427137,0.0,,0.421659119,Chrem_oth_bal,0.4166782548,0.0,0.5833217452,0.0,0.0,0.0,0.0,0.0,0.0,0.421659119,0.1666666667,2.0,116.66666667,2.0
 20000000580900,201704.0,985212.02,982252.77,920457.45667,920202.38667,1.0274794513,0.0,0.0043074439,0.0,300002.0,0.0,0.9956925561,0.0,0.8457148428,0.0,,0.0795360616,Chrem_oth_bal,0.0807527899,0.0,0.9146538619,0.0,0.0045933482,0.0,0.0,0.0,0.0046779033,0.0791934645,2.3333333333,0.5714285714,308333.33333,0.4324324324
 20000000591096,201704.0,1992526.52,1954264.82,2398948.135,2398948.135,0.9474113745,0.0,0.5424054146,1060002.0,0.0,0.0,0.4575945854,0.0,0.4239595215,0.0,,0.0383120811,Fund_Bond_Bal,0.0347740109,0.0,0.6592324244,0.305991842,0.0,0.0,1.7227041e-06,0.0,0.5520842245,0.0175314009,1.0,1.3333333333,458333.33333,0.9018181818
 20000000631026,201704.0,735385.98,646719.22,627525.91833,625305.95333,1.0067947751,0.0,0.0221439808,0.0,0.0,0.0,0.9778560192,0.0,0.6245216124,0.0,,0.04863993,Time_Dpsit_Bal,0.8319914895,0.0,0.0043636947,0.0,0.0,0.1636385512,6.2646292e-06,0.0,0.0232498079,0.0475628484,0.1666666667,0.0,1333.3333333,0.0
 20000000645223,201704.0,1742927.91,2252927.91,2230616.1683,2221988.9283,1.0080741124,0.0,0.4285233537,0.0,0.0,0.0,0.5714766463,0.0,0.277523191,0.0,,0.0735533777,Insure_Invest_bal,0.1212593358,0.0,0.0349789065,0.7135696919,0.1301920659,0.0,0.0,0.0,0.4473262836,0.0420340376,0.6666666667,1.5,91666.666667,0.5454545455
 20000000647818,201704.0,654304.73,142105.03,177514.76167,164889.29667,0.496392236,0.0,0.1015978457,0.0,0.0,0.0,0.8984021543,0.0,0.6152073972,0.0,,1.0,Curr_Dpsit_Bal,0.2087417985,0.0,0.0,0.0,0.7912582015,0.0,0.0,0.0,1.0,0.8984021543,2.1666666667,1.0769230769,61466.666667,0.953362256
 20000000656632,201704.0,157901.34,157901.34,154480.62667,154480.62667,0.996614117,0.0,0.1139431749,0.0,0.0,0.0,0.8860568251,0.0,0.3973487021,0.0,,0.6000399115,Curr_Dpsit_Bal,0.5599414321,0.0,0.0,0.3236651811,0.1163933868,0.0,0.0,0.0,0.2432964859,0.5316694589,0.1666666667,0.0,299.66666667,0.0
 20000000686105,201704.0,866423.16,866423.16,874538.15333,874538.15333,1.0010563747,0.0,0.888711239,300001.0,0.0,0.0,0.111288761,0.0,0.419277302,0.0,,0.4739852956,Fund_Bond_Bal,0.7959363551,0.0,0.1809621002,0.0231015447,0.0,0.0,0.0,0.0,0.9382006043,0.0527492363,0.5,1.3333333333,206666.66667,1.2419354839
 20000000687171,201704.0,999848.66,1199848.66,1195991.9383,1195991.9383,1.0038052612,0.0,2.4419746e-06,0.0,110002.0,0.0,0.999997558,0.0,0.7127463393,0.0,,0.0057055085,Chrem_oth_bal,0.0868089714,0.0,0.7459637796,0.1672252075,2.0415411e-06,0.0,0.0,0.0,2.4559873e-06,0.0057054946,1.8333333333,0.7272727273,143364.985,0.8370244659
 20000000694661,201704.0,402702.24,174178.54,278505.42667,260403.39333,0.8473661595,0.0,0.4551897573,0.0,0.0,0.0,0.5448102427,0.0,0.3103841822,5.05,,0.9554885774,Trdpty_Presv_Mgmt_Acct_Bal,0.8303890126,0.0,0.0,0.0,0.1696085425,0.0,2.4449246e-06,0.0,0.9494195789,0.5205599637,4.6666666667,1.2142857143,210372.175,0.7424033937
 20000000710714,201704.0,299042.1,312156.3,232606.98,226178.99667,1.2017366953,0.0,0.776865564,0.0,0.0,0.0,0.223134436,0.0,0.583035435,0.0,,0.2499210542,Trdpty_Presv_Mgmt_Acct_Bal,0.0939636688,0.0,0.0736879503,0.0,0.8323483809,0.0,0.0,0.0,0.82274686,0.0557659935,2.3333333333,1.4285714286,18165.01,1.790519429
 20000000731171,201704.0,1413512.75,1411250.53,1196085.2383,1195897.2383,1.180528531,0.0,0.0261621645,0.0,0.0,0.0,0.9738378355,0.0,0.2726832212,0.0,,0.3086615653,Chrem_oth_bal,0.5267028431,0.0,0.2924887793,0.1754932676,0.00531511,0.0,0.0,0.0,0.0374058513,0.3005863107,0.6666666667,1.0,166666.66667,1.0
 20000000848682,201704.0,1019414.39,1019414.39,509175.945,508975.945,1.9850523977,0.0,0.9891093767,0.0,0.0,0.0,0.0108906233,0.0,0.9780721122,0.0,,1.0,Fund_Mix_Bal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0108906233,0.1666666667,2.0,166666.66667,2.0
 20000000877660,201704.0,461854.51,461854.51,434938.11,434938.11,1.0651315885,0.0,0.0079336672,0.0,0.0,0.0,0.9920663328,0.0,0.949701835,0.0,,0.0178753453,Time_Dpsit_Bal,0.9686101585,0.0,0.0,0.0,0.0313898415,0.0,0.0,0.0,0.0080768992,0.0177335282,0.1666666667,2.0,3333.3333333,2.0
 20000000913946,201704.0,798385.55,98385.55,44308.375,44308.375,1.2432868504,0.0,6.12895e-05,0.0,65002.0,0.0,0.9999387105,0.0,0.5469283736,0.0,,0.0070087758,Chrem_oth_bal,0.7553655488,0.0,0.2444985476,0.0,0.0001359036,0.0,0.0,0.0,6.17221e-05,0.0070083462,0.3333333333,2.0,10833.333333,2.0
 20000000997670,201704.0,809185.15,856622.18,924171.17333,877925.39,0.952277357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8747123199,0.0,,0.0113510249,Insure_Invest_bal,0.0469957058,0.0,0.0417651284,0.9112391658,0.0,0.0,0.0,0.0,0.0,0.0113510249,0.6666666667,0.0,25000.0,0.0
 20000000999069,201704.0,1811454.57,1811670.77,1873936.5617,1872309.4367,0.9960638344,0.0,0.0070207226,0.0,0.0,0.0,0.9929792774,0.0,0.6362480971,0.0,,0.8024941781,Chrem_ltkx_bal,0.1213316945,0.0,0.663067281,0.2081548854,0.0074461391,0.0,0.0,0.0,0.0345610203,0.7968600891,0.6666666667,0.5,491666.66667,0.7118644068
 20000001002582,201704.0,3595002.13,3650080.26,3589137.15,3571405.2717,0.9981786521,0.0,0.8810489856,0.0,0.0,0.0,0.1189510144,0.0,0.7439453912,0.0,,0.111379568,Fund_Mix_Bal,0.7578910001,0.0,0.0,0.2421089999,0.0,0.0,0.0,0.0,0.8928784759,0.0132487126,0.1666666667,0.0,200000.0,0.0
 20000001036826,201704.0,193202.44,100884.72,92104.526667,92089.926667,0.8394579385,0.0,0.234026687,0.0,60001.0,0.0,0.765973313,0.0,0.4412203802,0.0,,0.7818655614,Curr_Dpsit_Bal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834449657,0.5988881544,0.5,0.6666666667,10001.253333,1.9997493647
 20000001061741,201704.0,553144.46,752097.42,598728.21167,580497.84667,1.137742515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5259455828,0.0,,0.6537749161,Curr_Dpsit_Bal,0.5602739933,0.0,0.0,0.4397260067,0.0,0.0,0.0,0.0,0.0,0.6537749161,0.1666666667,0.0,83333.333333,0.0
 20000001067372,201704.0,53476.14,53476.14,40123.806667,40123.806667,1.1664061951,0.0,0.9349964302,50001.0,0.0,0.0,0.0650035698,0.0,0.8784437885,0.0,,1.0,Fund_Mix_Bal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0650035698,0.1666666667,2.0,8333.3333333,2.0
 20000001082232,201704.0,1724060.23,1724060.23,1707275.5167,1707275.5167,0.9982637346,0.0,0.2784664895,0.0,1200002.0,0.0,0.7215335105,0.0,0.5127244371,0.0,,0.0353443635,Chrem_oth_bal,0.1783569458,0.0,0.8216430542,0.0,0.0,0.0,0.0,0.0,0.2857538243,0.0255021427,0.8333333333,2.0,433333.33333,2.0
 20000001138243,201704.0,555321.12,555321.12,522206.56167,522205.36167,1.0560435807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3681899041,0.0,,0.0260039654,Time_Dpsit_Bal,0.5563686556,0.0,0.0,0.4436313444,0.0,0.0,0.0,0.0,0.0,0.0260039654,0.1666666667,0.0,16666.666667,0.0
 20000001167094,201704.0,613998.34,933998.34,942429.21167,942429.15333,0.9808719203,0.0,0.0886776375,0.0,0.0,0.0,0.9113223625,0.0,0.2164356404,0.0,,0.0248756684,Time_Dpsit_Bal,0.3333842028,0.0,0.2945511662,0.372064631,0.0,0.0,0.0,0.0,0.0907345677,0.0226697529,1.0,0.6666666667,50000.0,0.3333333333
 20000001169081,201704.0,49136.44,45243.4,88876.265,88876.265,0.5087309493,0.0,0.8621259675,0.0,0.0,0.0,0.1378740325,0.0,0.7578129756,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.0928638259,0.0,0.0,0.0,0.9071361741,0.0,0.0,0.0,1.0,0.1378740325,0.1666666667,0.0,41666.666667,0.0
 20000001178063,201704.0,376356.3,376356.3,410487.09833,410487.09833,0.9441471484,0.0,0.2249081522,601.0,120002.0,0.0,0.7750918478,0.0,0.6155613571,0.0,,0.0058643718,Chrem_oth_bal,0.2239807103,0.0,0.6628264621,0.0,0.0,0.0,0.0,0.1131928276,0.2259351238,0.0045454268,2.6666666667,1.125,127266.66667,1.0785751702
 20000001196618,201704.0,201707.9,351707.9,220788.98833,220788.98833,1.6313577172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3854026312,0.0,,0.1470194443,Insure_Invest_bal,0.660309146,0.0,0.0,0.339690854,0.0,0.0,0.0,0.0,0.0,0.1470194443,0.1666666667,2.0,25000.0,2.0
 20000001271322,201704.0,202388.8,202388.8,205394.94333,205394.94333,0.8853379269,0.0,0.0671200185,0.0,0.0,0.0,0.9328799815,0.0,0.4411676117,0.0,,0.4703514949,Time_Dpsit_Bal,0.8143663404,0.0,0.0,0.0,0.1856336596,0.0,0.0,0.0,0.1195969444,0.4387814938,0.1666666667,0.0,13333.333333,0.0
