,y,six_cycle_mp_num,six_cycle_mp_avg_amt,epp_nbr_12m,epp_avg_amt_12m,alop_nbr_12m,alop_avg_amt_12m,six_bill_low_repay_num,consume_amt_session,consume_num_session
0,0.0,1.0,8590.6,2.0,2299.06,0.0,0.0,1.0,1249.0,2.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2,0.0,0.0,0.0,1.0,1168.51,0.0,0.0,0.0,22600.2,15.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59418.0,40.0
5,0.0,2.0,10502.0,14.0,8273.81,0.0,0.0,0.0,28091.0,4.0
6,0.0,0.0,0.0,0.0,0.0,1.0,5000.0,0.0,45121.0,6.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223.7,4.0
8,0.0,0.0,0.0,1.0,1668.67,0.0,0.0,2.0,53565.0,4.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19331.85,40.0
10,0.0,0.0,0.0,4.0,1950.05,0.0,0.0,1.0,20000.0,1.0
11,0.0,0.0,0.0,0.0,0.0,1.0,3833.33,2.0,30366.0,2.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.83,3.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18422.5,2.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.62,3.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5355.8,4.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8569.68,1.0
17,0.0,0.0,0.0,1.0,381.47,0.0,0.0,0.0,18270.0,4.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724.0,2.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3187.41,15.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22232.86,19.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,1.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,1.0
23,0.0,0.0,0.0,1.0,758.4,0.0,0.0,5.0,2050.0,1.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29462.56,6.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50896.85,20.0
27,0.0,0.0,0.0,3.0,833.25,0.0,0.0,0.0,10000.0,1.0
28,0.0,0.0,0.0,0.0,0.0,1.0,83.33,0.0,16865.48,7.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10771.0,1.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16474.91,11.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,3.0
32,0.0,1.0,18207.47,1.0,1517.29,0.0,0.0,5.0,862.8,9.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1911.97,25.0
34,0.0,0.0,0.0,3.0,1114.83,2.0,2000.0,0.0,10837.0,3.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471.5,9.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.29,9.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593.74,40.0
38,0.0,1.0,5223.1,1.0,435.26,0.0,0.0,1.0,23334.0,6.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,4.0
40,0.0,0.0,0.0,12.0,6432.17,0.0,0.0,3.0,21000.0,1.0
41,0.0,0.0,0.0,1.0,1106.45,0.0,0.0,0.0,1956.6,9.0
42,0.0,1.0,56423.88,1.0,4701.99,0.0,0.0,1.0,0.0,0.0
43,0.0,0.0,0.0,1.0,356.02,0.0,0.0,1.0,7296.09,3.0
44,0.0,0.0,0.0,2.0,2146.67,0.0,0.0,0.0,12500.0,2.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7879.68,12.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20000.0,1.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
49,0.0,0.0,0.0,2.0,2250.32,0.0,0.0,1.0,12597.46,9.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3152.13,6.0
51,0.0,0.0,0.0,3.0,242.09,0.0,0.0,3.0,1483.25,3.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,1.0
53,0.0,0.0,0.0,2.0,310.77,1.0,1250.0,6.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.47,3.0
55,0.0,0.0,0.0,4.0,411.13,0.0,0.0,0.0,721.96,3.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,1.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11930.0,10.0
58,0.0,0.0,0.0,1.0,64.21,0.0,0.0,1.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8267.3,13.0
60,0.0,1.0,85500.0,1.0,7125.0,0.0,0.0,1.0,0.0,0.0
61,0.0,3.0,3821.156667,4.0,1208.51,0.0,0.0,1.0,0.0,0.0
62,0.0,0.0,0.0,4.0,1260.67,0.0,0.0,2.0,4000.0,1.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5183.25,7.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.4,5.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.54,8.0
66,0.0,0.0,0.0,1.0,570.87,0.0,0.0,0.0,9987.0,1.0
67,0.0,0.0,0.0,1.0,1739.29,0.0,0.0,6.0,1461.09,12.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,578.7,5.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49361.99,23.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.41,23.0
71,0.0,1.0,30090.13,1.0,2507.51,2.0,1500.0,5.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22994.46,6.0
73,0.0,2.0,13881.145,0.0,0.0,0.0,0.0,1.0,2286.87,4.0
74,0.0,0.0,0.0,0.0,0.0,2.0,333.33,0.0,3000.0,4.0
75,0.0,0.0,0.0,0.0,0.0,2.0,1333.33,4.0,2086.39,11.0
76,0.0,1.0,99428.04,1.0,8285.67,0.0,0.0,3.0,41600.0,2.0
77,0.0,2.0,47444.51,3.0,16412.45,0.0,0.0,0.0,40320.4,4.0
78,0.0,0.0,0.0,3.0,842.75,0.0,0.0,0.0,14744.0,5.0
79,0.0,0.0,0.0,1.0,70.67,1.0,83.33,0.0,5358.0,22.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36460.0,2.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19107.0,3.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304.3,4.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50300.0,2.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,1.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,1.0
86,0.0,1.0,10324.59,4.0,2143.72,0.0,0.0,4.0,6400.0,1.0
87,0.0,0.0,0.0,0.0,0.0,3.0,1583.33,0.0,20925.0,2.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,6000.0,2.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18668.0,1.0
91,0.0,0.0,0.0,1.0,339.49,0.0,0.0,6.0,447.4,2.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.8,14.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7248.4,10.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6494.43,22.0
95,0.0,0.0,0.0,3.0,991.67,0.0,0.0,0.0,17647.0,4.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0,1.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0
98,0.0,1.0,18893.6,1.0,1574.47,0.0,0.0,1.0,5680.0,1.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14208.6,4.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,3.0
101,0.0,0.0,0.0,0.0,0.0,1.0,166.67,0.0,0.0,0.0
102,0.0,0.0,0.0,1.0,223.33,0.0,0.0,2.0,728.0,1.0
103,0.0,1.0,26219.0,1.0,2184.92,0.0,0.0,3.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,2.0
105,0.0,0.0,0.0,0.0,0.0,2.0,5000.0,6.0,0.0,0.0
106,0.0,1.0,6856.06,4.0,1143.57,0.0,0.0,3.0,0.0,0.0
107,0.0,0.0,0.0,4.0,359.25,1.0,83.33,5.0,715.96,2.0
108,0.0,0.0,0.0,0.0,0.0,2.0,8916.67,4.0,7369.0,1.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988.38,12.0
110,0.0,1.0,30389.74,1.0,2532.48,0.0,0.0,1.0,0.0,0.0
111,0.0,0.0,0.0,1.0,1563.39,1.0,13750.0,2.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,5.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9991.0,2.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.26,5.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,570.79,4.0
118,0.0,2.0,14491.595,3.0,4421.61,1.0,6666.67,1.0,408.9,5.0
119,0.0,1.0,12452.73,12.0,2627.39,9.0,6083.33,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.36,20.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1235.26,4.0
123,0.0,0.0,0.0,0.0,0.0,2.0,250.0,0.0,9800.0,4.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
126,0.0,1.0,23380.26,1.0,1948.35,0.0,0.0,0.0,500.0,1.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.6,3.0
128,0.0,0.0,0.0,0.0,0.0,1.0,9583.33,2.0,41261.42,26.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3957.0,2.0
130,0.0,0.0,0.0,0.0,0.0,1.0,416.67,1.0,8102.0,1.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34114.02,28.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26747.31,6.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3745.0,6.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
136,0.0,0.0,0.0,2.0,1456.67,5.0,23666.67,3.0,35844.0,7.0
137,0.0,0.0,0.0,1.0,1227.92,0.0,0.0,0.0,54835.0,8.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526.89,6.0
139,0.0,1.0,2751.83,2.0,256.4,1.0,3333.33,0.0,2722.54,9.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11364.8,26.0
141,0.0,0.0,0.0,1.0,2083.33,0.0,0.0,0.0,29900.0,5.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,2.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13028.19,4.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,2.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8050.0,1.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0
148,0.0,1.0,18758.45,1.0,1563.2,0.0,0.0,2.0,5857.2,5.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7401.68,26.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39600.0,6.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.74,6.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,11.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7174.91,45.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050.0,3.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,1.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1500.0,1.0
157,0.0,0.0,0.0,0.0,0.0,1.0,1666.67,1.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4799.0,3.0
159,0.0,1.0,670.74,4.0,697.56,0.0,0.0,1.0,4730.0,2.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9848.96,5.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,2.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7547.78,35.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12368.89,110.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,2.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11398.8,4.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9926.0,2.0
168,0.0,0.0,0.0,2.0,333.33,0.0,0.0,1.0,2000.0,1.0
169,0.0,0.0,0.0,1.0,166.67,0.0,0.0,0.0,6071.0,6.0
170,0.0,1.0,4821.02,1.0,401.75,0.0,0.0,1.0,13353.66,19.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22830.0,6.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15876.0,7.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.9,5.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14940.0,2.0
175,0.0,0.0,0.0,0.0,0.0,1.0,250.0,2.0,664.21,8.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007.99,9.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.12,1.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.95,2.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2020.0,1.0
181,0.0,0.0,0.0,0.0,0.0,1.0,833.33,0.0,357.0,1.0
182,0.0,0.0,0.0,1.0,1250.0,0.0,0.0,5.0,0.0,0.0
183,0.0,0.0,0.0,3.0,1666.67,0.0,0.0,0.0,19902.0,6.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24995.0,3.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9863.24,50.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.0,1.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,209.59,2.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.71,14.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10122.61,5.0
190,0.0,0.0,0.0,1.0,625.0,0.0,0.0,1.0,8000.0,2.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13320.0,2.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997.3,10.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11309.5,2.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,3.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400.0,3.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50055.0,6.0
198,0.0,0.0,0.0,0.0,0.0,1.0,5833.33,0.0,37696.7,6.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7292.5,3.0
200,0.0,0.0,0.0,0.0,0.0,1.0,1750.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45291.92,35.0
202,0.0,1.0,5918.96,3.0,1313.85,0.0,0.0,1.0,2023.0,2.0
203,0.0,2.0,7765.67,3.0,1840.37,0.0,0.0,1.0,22.0,1.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12580.8,4.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,1.0
206,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,31002.82,8.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5993.53,16.0
208,0.0,0.0,0.0,2.0,133.58,1.0,1083.33,5.0,0.0,0.0
209,0.0,0.0,0.0,2.0,1762.24,0.0,0.0,0.0,5180.0,1.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5753.25,16.0
211,0.0,0.0,0.0,1.0,3333.07,1.0,2083.33,1.0,14000.0,1.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79262.79,12.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
214,0.0,0.0,0.0,11.0,3209.42,0.0,0.0,0.0,29985.0,4.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.4,5.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,3.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,2.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6980.0,1.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,1.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5372.1,3.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27127.5,6.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10854.43,9.0
223,0.0,0.0,0.0,1.0,1833.93,0.0,0.0,6.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,1.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2874.0,3.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5330.0,2.0
227,0.0,0.0,0.0,3.0,1492.39,2.0,5666.67,1.0,11827.0,10.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12239.52,44.0
229,0.0,0.0,0.0,2.0,666.11,0.0,0.0,0.0,7941.9,5.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,1.0
231,0.0,0.0,0.0,0.0,0.0,1.0,1166.67,1.0,2186.42,34.0
232,0.0,0.0,0.0,0.0,0.0,2.0,13750.0,2.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.44,8.0
234,0.0,1.0,7861.7,3.0,3781.76,0.0,0.0,4.0,18323.69,6.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.4,14.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42030.0,2.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,3.0
238,0.0,0.0,0.0,1.0,740.08,2.0,3750.0,5.0,2832.82,22.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40732.9,16.0
240,0.0,1.0,1130.78,1.0,94.23,1.0,166.67,0.0,8201.0,30.0
241,0.0,0.0,0.0,1.0,708.33,0.0,0.0,0.0,17825.32,94.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18535.0,4.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.33,8.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9450.0,4.0
245,0.0,1.0,3000.0,1.0,250.0,0.0,0.0,0.0,10014.9,4.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,1.0,788.65,1.0,65.72,1.0,83.33,2.0,1053.5,3.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11934.35,2.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.66,3.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57090.26,76.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1337.0,3.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5890.41,35.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,189.25,2.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.23,11.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738.0,4.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0
259,0.0,0.0,0.0,27.0,8358.37,0.0,0.0,0.0,24933.71,26.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,4.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21028.0,1.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900.0,1.0
265,0.0,0.0,0.0,1.0,1041.67,2.0,5500.0,0.0,22276.0,4.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,1.0,7000.0,4.0,1751.25,0.0,0.0,0.0,17071.47,12.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61377.0,4.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,147.74,13.0
270,0.0,0.0,0.0,1.0,432.27,0.0,0.0,0.0,5000.0,3.0
271,0.0,1.0,18300.0,1.0,1525.0,0.0,0.0,1.0,20177.0,3.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.5,6.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.33,13.0
274,0.0,0.0,0.0,1.0,822.17,0.0,0.0,0.0,17285.0,5.0
275,0.0,2.0,950.005,2.0,158.33,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.8,6.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1324.89,10.0
278,0.0,0.0,0.0,1.0,896.72,1.0,11000.0,1.0,10061.2,3.0
279,0.0,1.0,21490.6,16.0,10934.77,1.0,12500.0,1.0,42573.0,7.0
280,0.0,0.0,0.0,0.0,0.0,1.0,416.67,2.0,10010.0,2.0
281,0.0,2.0,2494.0,6.0,1293.17,1.0,500.0,3.0,1389.0,1.0
282,0.0,1.0,4720.0,2.0,666.67,1.0,583.33,0.0,1000.0,1.0
283,0.0,1.0,1172.57,5.0,432.46,0.0,0.0,0.0,2190.78,11.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7,1.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.82,1.0
286,0.0,0.0,0.0,0.0,0.0,1.0,916.67,1.0,5377.0,2.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45000.0,1.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14958.0,3.0
289,0.0,0.0,0.0,0.0,0.0,1.0,83.33,1.0,584.6,5.0
290,0.0,1.0,52474.73,4.0,5045.23,1.0,2333.33,5.0,8068.0,3.0
291,0.0,0.0,0.0,4.0,993.33,0.0,0.0,2.0,7102.91,36.0
292,0.0,0.0,0.0,2.0,5534.17,0.0,0.0,0.0,36500.0,1.0
293,0.0,1.0,2878.9,16.0,4487.17,0.0,0.0,3.0,6014.5,7.0
294,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,512.0,1.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49990.0,3.0
296,0.0,1.0,14999.19,1.0,1249.93,1.0,833.33,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34517.79,44.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
301,0.0,1.0,3502.62,1.0,291.89,1.0,2500.0,0.0,445.8,3.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13841.78,10.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45000.0,2.0
305,0.0,0.0,0.0,0.0,0.0,2.0,583.33,1.0,8700.0,1.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14882.0,9.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.92,17.0
308,0.0,0.0,0.0,1.0,2087.12,0.0,0.0,2.0,4371.0,4.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16695.0,4.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,370.0,1.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23149.5,1.0
312,0.0,0.0,0.0,3.0,264.0,0.0,0.0,6.0,1205.29,4.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,1.0,3750.0,0.0,6974.83,5.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19459.0,3.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,1.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.0,2.0
318,0.0,0.0,0.0,0.0,0.0,2.0,333.33,6.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32040.0,5.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2308.8,7.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,420.0,1.0
